date,season,competition,stage,home_team_raw,away_team_raw,home_team,away_team,home_goals,away_goals,result,home_elo_before,away_elo_before,elo_diff,home_ppg_5_before,home_goals_for_5_before,home_goals_against_5_before,home_goal_difference_5_before,home_venue_ppg_5_before,home_venue_goals_for_5_before,home_venue_goals_against_5_before,home_venue_goal_difference_5_before,home_ppg_10_before,home_goals_for_10_before,home_goals_against_10_before,home_goal_difference_10_before,home_venue_ppg_10_before,home_venue_goals_for_10_before,home_venue_goals_against_10_before,home_venue_goal_difference_10_before,home_days_since_match_before,home_matches_last_7_before,home_matches_last_14_before,home_matches_last_30_before,home_opponent_adjusted_goal_difference_38_before,home_goals_against_top_opponents_38_before,home_ppg_top_opponents_38_before,home_ucl_matches_before,away_ppg_5_before,away_goals_for_5_before,away_goals_against_5_before,away_goal_difference_5_before,away_venue_ppg_5_before,away_venue_goals_for_5_before,away_venue_goals_against_5_before,away_venue_goal_difference_5_before,away_ppg_10_before,away_goals_for_10_before,away_goals_against_10_before,away_goal_difference_10_before,away_venue_ppg_10_before,away_venue_goals_for_10_before,away_venue_goals_against_10_before,away_venue_goal_difference_10_before,away_days_since_match_before,away_matches_last_7_before,away_matches_last_14_before,away_matches_last_30_before,away_opponent_adjusted_goal_difference_38_before,away_goals_against_top_opponents_38_before,away_ppg_top_opponents_38_before,away_ucl_matches_before,is_champions_league,is_new_ucl_format,ppg_5_diff,goals_for_5_diff,goals_against_5_diff,goal_difference_5_diff,venue_ppg_5_diff,venue_goals_for_5_diff,venue_goals_against_5_diff,venue_goal_difference_5_diff,ppg_10_diff,goals_for_10_diff,goals_against_10_diff,goal_difference_10_diff,venue_ppg_10_diff,venue_goals_for_10_diff,venue_goals_against_10_diff,venue_goal_difference_10_diff,rest_days_diff,matches_last_7_diff,matches_last_14_diff,matches_last_30_diff,opponent_adjusted_goal_difference_38_diff,goals_against_top_opponents_38_diff,ppg_top_opponents_38_diff,ucl_experience_matches_diff,home_away_goal_difference_balance_diff
2024-11-23,2024_25,Ligue 1,,Lens,Marseille,Lens,Marseille,1,3,0,1615.4662957012206,1597.338936063967,18.127359637253676,1.4,1.4,1.4,0.0,1.6,1.0,0.8,0.2,1.4,1.1,0.9,0.2,1.6,1.2,1.0,0.2,14,0,1,3,0.28271590701227584,1.4444444444444444,0.9444444444444444,6,1.4,1.8,1.6,0.2,2.4,2.6,1.0,1.6,1.7,1.9,1.4,0.5,1.9,2.3,1.3,1.0,15,0,0,3,0.6818372368401061,1.4,1.2,12,0,1,0.0,-0.40000000000000013,-0.20000000000000018,-0.2,-0.7999999999999998,-1.6,-0.19999999999999996,-1.4000000000000001,-0.30000000000000004,-0.7999999999999998,-0.4999999999999999,-0.3,-0.2999999999999998,-1.0999999999999999,-0.30000000000000004,-0.8,-1,0,1,0,-0.3991213298278303,0.04444444444444451,-0.25555555555555554,-6,-0.5
2024-11-23,2024_25,Ligue 1,,Reims,Lyon,Reims,Lyon,1,1,1,1544.4551401512122,1623.3256479988172,-78.87050784760504,1.2,1.8,1.4,0.4,1.4,1.6,1.6,0.0,1.7,1.9,1.3,0.6,1.7,1.4,1.2,0.2,13,0,1,3,-0.030716701293447102,1.5263157894736843,1.0,0,2.2,2.0,0.6,1.4,1.6,1.4,1.0,0.4,1.8,1.8,1.2,0.6,2.0,1.9,1.5,0.4,13,0,1,3,0.3065258359477651,1.9444444444444444,1.2777777777777777,30,0,1,-1.0000000000000002,-0.19999999999999996,0.7999999999999999,-0.9999999999999999,-0.20000000000000018,0.20000000000000018,0.6000000000000001,-0.4,-0.10000000000000009,0.09999999999999987,0.10000000000000009,0.0,-0.30000000000000004,-0.5,-0.30000000000000004,-0.2,0,0,0,0,-0.3372425372412122,-0.4181286549707601,-0.2777777777777777,-30,-0.2
2024-11-23,2024_25,Ligue 1,,St Etienne,Montpellier,St Etienne,Montpellier,1,0,2,1433.3374869510696,1483.8048246518956,-50.467337700825965,1.2,1.4,1.6,-0.2,1.8,1.2,1.0,0.2,1.0,1.0,2.4,-1.4,1.3,1.3,1.7,-0.4,13,0,1,3,-0.8570356674772289,2.6875,0.4375,0,0.6,1.0,2.8,-1.8,0.0,0.6,3.2,-2.6,0.6,1.0,3.0,-2.0,1.1,1.2,2.1,-0.9,13,0,1,3,-0.5954004661203579,2.4210526315789473,0.5789473684210527,0,0,1,0.6,0.3999999999999999,-1.1999999999999997,1.6,1.8,0.6,-2.2,2.8000000000000003,0.4,0.0,-0.6000000000000001,0.6000000000000001,0.19999999999999996,0.10000000000000009,-0.40000000000000013,0.5,0,0,0,0,-0.261635201356871,0.26644736842105265,-0.14144736842105265,0,-0.10000000000000009
2024-11-23,2024_25,Premier League,,Arsenal,Nott'm Forest,Arsenal,Nott'm Forest,3,0,2,1749.804693304174,1521.9808816931245,227.82381161104968,1.0,0.8,1.0,-0.2,2.6,2.4,1.0,1.4,1.5,1.5,1.2,0.3,2.6,2.5,0.7,1.8,13,0,1,4,1.6197760069934646,0.8695652173913043,1.7391304347826086,30,2.0,1.8,1.0,0.8,2.2,1.6,0.8,0.8,1.8,1.4,0.9,0.5,1.8,1.5,1.2,0.3,13,0,1,3,-0.10221529006863939,1.8823529411764706,0.8235294117647058,0,0,1,-1.0,-1.0,0.0,-1.0,0.3999999999999999,0.7999999999999998,0.19999999999999996,0.5999999999999999,-0.30000000000000004,0.10000000000000009,0.29999999999999993,-0.2,0.8,1.0,-0.5,1.5,0,0,0,1,1.7219912970621039,-1.0127877237851663,0.9156010230179028,30,1.7
2024-11-23,2024_25,Premier League,,Aston Villa,Crystal Palace,Aston Villa,Crystal Palace,2,2,1,1642.6468099934166,1519.5301249845268,123.11668500888982,0.8,0.8,1.6,-0.8,2.2,1.4,0.4,1.0,1.5,1.3,1.2,0.1,1.9,1.8,1.2,0.6,14,0,1,4,0.34664751808516103,1.85,1.1,4,0.8,0.6,1.2,-0.6,0.4,1.0,1.6,-0.6,0.7,0.7,1.3,-0.6,1.0,1.1,1.2,-0.1,14,0,1,3,0.05192163586961887,1.6666666666666667,1.2222222222222223,0,0,1,0.0,0.20000000000000007,0.40000000000000013,-0.20000000000000007,1.8000000000000003,0.3999999999999999,-1.2000000000000002,1.6,0.8,0.6000000000000001,-0.10000000000000009,0.7,0.8999999999999999,0.7,0.0,0.7,0,0,0,1,0.2947258822155422,0.18333333333333335,-0.12222222222222223,4,0.0
2024-11-23,2024_25,Premier League,,Bournemouth,Brighton,Bournemouth,Brighton,1,2,0,1534.9916726532242,1597.2725529112704,-62.28088025804618,1.4,1.4,1.2,0.2,2.0,1.6,0.8,0.8,1.4,1.4,1.4,0.0,2.0,1.7,0.9,0.8,14,0,1,3,0.3231484330531629,1.5789473684210527,1.105263157894737,0,2.0,1.8,1.4,0.4,1.4,1.6,1.4,0.2,1.6,1.6,1.5,0.1,1.0,1.1,1.4,-0.3,14,0,1,3,0.028784654159456833,1.75,1.2,0,0,1,-0.6000000000000001,-0.40000000000000013,-0.19999999999999996,-0.2,0.6000000000000001,0.0,-0.5999999999999999,0.6000000000000001,-0.20000000000000018,-0.20000000000000018,-0.10000000000000009,-0.1,1.0,0.5999999999999999,-0.4999999999999999,1.1,0,0,0,0,0.294363778893706,-0.17105263157894735,-0.09473684210526301,0,1.2000000000000002
2024-11-23,2024_25,Premier League,,Everton,Brentford,Everton,Brentford,0,0,1,1509.0402641970852,1535.3956581802563,-26.355393983171098,1.2,0.6,0.4,0.2,1.0,1.0,1.6,-0.6,1.0,1.0,1.4,-0.4,2.0,1.2,0.8,0.4,14,0,1,3,-0.1967252947070902,1.9473684210526316,0.7368421052631579,0,1.8,2.8,2.4,0.4,0.0,0.8,2.2,-1.4,1.3,2.0,2.1,-0.1,0.7,1.5,1.9,-0.4,14,0,1,3,-0.15750132867010605,2.1578947368421053,0.3684210526315789,0,0,1,-0.6000000000000001,-2.1999999999999997,-2.0,-0.2,1.0,0.19999999999999996,-0.6000000000000001,0.7999999999999999,-0.30000000000000004,-1.0,-0.7000000000000002,-0.30000000000000004,1.3,-0.30000000000000004,-1.0999999999999999,0.8,0,0,0,0,-0.03922396603698414,-0.21052631578947367,0.3684210526315789,0,1.1
2024-11-23,2024_25,Premier League,,Fulham,Wolves,Fulham,Wolves,1,4,0,1555.9897243684193,1483.644827782842,72.34489658557732,1.4,1.6,1.6,0.0,2.0,1.8,1.4,0.4,1.8,1.6,1.2,0.4,1.4,1.4,1.6,-0.2,14,0,1,3,0.31502881653197695,1.7222222222222223,1.1666666666666667,0,1.0,2.0,2.2,-0.2,0.4,1.4,2.6,-1.2,0.6,1.6,2.5,-0.9,0.4,1.1,2.5,-1.4,14,0,1,3,-0.34233237480580014,2.238095238095238,0.8095238095238095,0,0,1,0.3999999999999999,-0.3999999999999999,-0.6000000000000001,0.2,1.6,0.40000000000000013,-1.2000000000000002,1.6,1.2000000000000002,0.0,-1.3,1.3,0.9999999999999999,0.2999999999999998,-0.8999999999999999,1.2,0,0,0,0,0.657361191337777,-0.5158730158730158,0.3571428571428572,0,-0.10000000000000009
2024-11-23,2024_25,Premier League,,Leicester,Chelsea,Leicester,Chelsea,1,2,0,1481.1724769450266,1654.8731631926476,-173.70068624762098,1.4,1.2,1.8,-0.6,1.0,1.0,1.4,-0.4,0.9,1.3,2.0,-0.7,1.2,1.1,1.5,-0.4,13,0,1,3,-0.2627465144223766,2.0588235294117645,0.4117647058823529,10,1.2,1.2,1.2,0.0,2.0,2.4,1.0,1.4,1.9,2.1,1.1,1.0,1.8,2.1,1.7,0.4,13,0,1,3,0.6623087274781478,2.1666666666666665,1.4444444444444444,57,0,1,0.19999999999999996,0.0,0.6000000000000001,-0.6,-1.0,-1.4,0.3999999999999999,-1.7999999999999998,-0.9999999999999999,-0.8,0.8999999999999999,-1.7,-0.6000000000000001,-1.0,-0.19999999999999996,-0.8,0,0,0,0,-0.9250552419005245,-0.10784313725490202,-1.0326797385620914,-47,0.8999999999999999
2024-11-23,2024_25,Premier League,,Man City,Tottenham,Man City,Tottenham,0,4,0,1818.0186323270789,1606.256369911502,211.76226241557697,1.2,1.8,1.6,0.2,2.2,2.2,0.8,1.4,1.7,2.1,1.4,0.7,2.3,2.8,1.2,1.6,14,0,1,4,1.6558099317783352,1.2,1.6666666666666667,101,1.2,2.2,1.6,0.6,0.8,1.4,1.4,0.0,1.5,2.2,1.2,1.0,0.8,1.3,1.8,-0.5,13,0,1,3,0.5324962401398152,2.0,1.0,43,0,1,0.0,-0.40000000000000013,0.0,-0.39999999999999997,1.4000000000000001,0.8000000000000003,-0.5999999999999999,1.4,0.19999999999999996,-0.10000000000000009,0.19999999999999996,-0.30000000000000004,1.4999999999999998,1.4999999999999998,-0.6000000000000001,2.1,1,0,0,1,1.12331369163852,-0.8,0.6666666666666667,58,2.4000000000000004
2024-11-23,2024_25,Serie A,,Milan,Juventus,Milan,Juventus,0,0,1,1674.2490003168582,1686.3772883716842,-12.128288054826044,2.0,2.0,1.4,0.6,1.8,1.6,1.2,0.4,1.9,1.7,1.1,0.6,1.8,2.5,1.5,1.0,14,0,1,4,0.8264363771754126,1.3333333333333333,1.4444444444444444,28,1.8,2.2,1.4,0.8,2.2,2.6,1.4,1.2,1.9,1.9,1.1,0.8,1.8,2.2,1.3,0.9,14,0,1,5,0.788880951125107,1.0,1.3333333333333333,75,0,1,0.19999999999999996,-0.20000000000000018,0.0,-0.20000000000000007,-0.40000000000000013,-1.0,-0.19999999999999996,-0.7999999999999999,0.0,-0.19999999999999996,0.0,-0.20000000000000007,0.0,0.2999999999999998,0.19999999999999996,0.09999999999999998,0,0,0,-1,0.037555426050305596,0.33333333333333326,0.11111111111111116,-47,0.30000000000000004
2024-11-23,2024_25,Serie A,,Parma,Atalanta,Parma,Atalanta,1,3,0,1403.4996081624208,1680.7684581039894,-277.26884994156853,1.2,1.2,1.2,0.0,0.8,1.4,1.8,-0.4,0.8,1.3,1.6,-0.3,0.5,1.5,2.5,-1.0,14,0,1,4,-0.8993385060131341,2.0588235294117645,0.5882352941176471,0,3.0,3.0,0.4,2.6,2.6,2.2,0.2,2.0,2.6,2.6,0.4,2.2,2.2,2.0,0.8,1.2,13,0,1,5,1.254097161856066,1.368421052631579,1.5263157894736843,27,0,1,-1.8,-1.8,0.7999999999999999,-2.6,-1.8,-0.8000000000000003,1.6,-2.4,-1.8,-1.3,1.2000000000000002,-2.5,-1.7000000000000002,-0.5,1.7,-2.2,1,0,0,-1,-2.1534356678692,0.6904024767801855,-0.9380804953560372,-27,0.2999999999999998
2024-11-23,2024_25,Serie A,,Verona,Inter,Verona,Inter,0,5,0,1467.471973217156,1795.257593978038,-327.7856207608818,0.6,1.0,3.0,-2.0,1.2,1.4,2.4,-1.0,0.9,1.4,2.4,-1.0,1.6,1.6,1.7,-0.1,13,0,1,4,-0.21887480380992064,2.1,0.65,0,2.2,2.0,1.0,1.0,2.6,1.6,0.4,1.2,2.6,2.2,0.9,1.3,1.9,1.8,0.8,1.0,13,0,1,5,1.516306709761033,0.9,2.2,51,0,1,-1.6,-1.0,2.0,-3.0,-1.4000000000000001,-0.20000000000000018,2.0,-2.2,-1.7000000000000002,-0.8000000000000003,1.5,-2.3,-0.2999999999999998,-0.19999999999999996,0.8999999999999999,-1.1,0,0,0,-1,-1.7351815135709536,1.2000000000000002,-1.5500000000000003,-51,1.1999999999999997
2024-11-24,2024_25,Bundesliga,,Holstein Kiel,Mainz,Holstein Kiel,Mainz,0,3,0,1465.2984847477996,1536.5563282092537,-71.25784346145406,0.8,1.0,1.6,-0.6,0.6,0.8,2.8,-2.0,0.5,1.2,2.5,-1.3,0.6,0.8,2.8,-2.0,15,0,0,3,-1.1080880269190787,3.5,0.25,0,1.6,1.4,0.8,0.6,2.2,2.4,1.2,1.2,1.3,1.5,1.4,0.1,1.4,1.6,1.8,-0.2,15,0,0,3,0.19835284565383726,1.7333333333333334,0.9333333333333333,0,0,1,-0.8,-0.3999999999999999,0.8,-1.2,-1.6,-1.5999999999999999,1.5999999999999999,-3.2,-0.8,-0.30000000000000004,1.1,-1.4000000000000001,-0.7999999999999999,-0.8,0.9999999999999998,-1.8,0,0,0,0,-1.306440872572916,1.7666666666666666,-0.6833333333333333,0,-0.3999999999999999
2024-11-24,2024_25,Bundesliga,,M'gladbach,St Pauli,M'gladbach,St Pauli,2,0,2,1512.561760834249,1483.2864461160043,29.275314718244545,1.6,1.8,1.2,0.6,1.8,2.2,1.8,0.4,1.4,1.5,1.4,0.1,1.2,1.6,1.8,-0.2,15,0,0,3,-0.05516857427413488,2.2,0.4666666666666667,20,0.8,0.6,1.2,-0.6,1.2,1.4,1.2,0.2,0.8,0.7,1.2,-0.5,1.2,1.4,1.2,0.2,15,0,0,3,-0.3184873338796931,0.75,1.0,0,0,1,0.8,1.2000000000000002,0.0,1.2,0.6000000000000001,0.8000000000000003,0.6000000000000001,0.2,0.5999999999999999,0.8,0.19999999999999996,0.6,0.0,0.20000000000000018,0.6000000000000001,-0.4,0,0,0,0,0.2633187596055582,1.4500000000000002,-0.5333333333333333,20,-1.0
2024-11-24,2024_25,La Liga,,Ath Bilbao,Sociedad,Ath Bilbao,Sociedad,1,0,2,1596.1700583283896,1600.080452622387,-3.910394293997342,1.2,1.4,1.0,0.4,1.6,1.8,1.0,0.8,1.6,1.6,1.0,0.6,1.7,1.6,0.9,0.7,14,0,1,3,0.6687024899950311,1.4615384615384615,1.0,0,2.0,1.0,0.6,0.4,1.6,0.6,0.2,0.4,1.5,0.8,0.6,0.2,1.8,0.8,0.4,0.4,14,0,1,3,0.12429367880926818,1.0,0.9285714285714286,8,0,1,-0.8,0.3999999999999999,0.4,0.0,0.0,1.2000000000000002,0.8,0.4,0.10000000000000009,0.8,0.4,0.39999999999999997,-0.10000000000000009,0.8,0.5,0.29999999999999993,0,0,0,0,0.5444088111857629,0.46153846153846145,0.0714285714285714,-8,-0.10000000000000003
2024-11-24,2024_25,La Liga,,Leganes,Real Madrid,Leganes,Real Madrid,0,3,0,1479.2778029815445,1819.6234437088967,-340.34564072735225,1.4,1.6,1.4,0.2,1.4,0.8,0.6,0.2,0.9,1.0,1.4,-0.4,1.5,0.9,0.9,0.0,15,0,0,3,-0.13489599546807032,1.7857142857142858,0.7857142857142857,0,1.8,2.4,2.0,0.4,1.6,1.2,0.8,0.4,1.9,2.2,1.5,0.7,1.7,1.9,1.1,0.8,15,0,0,3,1.5289531403650738,1.2727272727272727,2.0454545454545454,109,0,1,-0.40000000000000013,-0.7999999999999998,-0.6000000000000001,-0.2,-0.20000000000000018,-0.3999999999999999,-0.20000000000000007,-0.2,-0.9999999999999999,-1.2000000000000002,-0.10000000000000009,-1.1,-0.19999999999999996,-0.9999999999999999,-0.20000000000000007,-0.8,0,0,0,0,-1.6638491358331442,0.5129870129870131,-1.2597402597402598,-109,0.30000000000000004
2024-11-24,2024_25,La Liga,,Osasuna,Villarreal,Osasuna,Villarreal,2,2,1,1535.5569448782728,1625.9366074286536,-90.37966255038076,1.4,1.0,1.4,-0.4,2.4,2.2,1.4,0.8,1.7,1.5,1.5,0.0,1.8,1.5,1.2,0.3,15,0,0,3,-0.10550190567664881,1.9333333333333333,1.0,0,2.0,1.8,1.0,0.8,2.0,1.4,1.2,0.2,2.0,1.9,1.6,0.3,2.0,1.5,1.2,0.3,15,0,0,2,0.34931225854691733,2.4615384615384617,1.1538461538461537,12,0,1,-0.6000000000000001,-0.8,0.3999999999999999,-1.2000000000000002,0.3999999999999999,0.8000000000000003,0.19999999999999996,0.6000000000000001,-0.30000000000000004,-0.3999999999999999,-0.10000000000000009,-0.3,-0.19999999999999996,0.0,0.0,0.0,0,0,0,1,-0.45481416422356613,-0.5282051282051283,-0.15384615384615374,-12,0.3
2024-11-24,2024_25,La Liga,,Sevilla,Vallecano,Sevilla,Vallecano,1,0,2,1495.4698441669534,1481.637616199885,13.83222796706832,1.2,0.8,1.6,-0.8,1.8,0.8,1.0,-0.2,1.3,0.9,1.4,-0.5,1.5,1.1,1.1,0.0,15,0,0,3,-0.2264516385155063,1.9411764705882353,0.6470588235294118,50,1.4,1.0,1.2,-0.2,1.0,0.6,0.8,-0.2,1.2,1.1,1.2,-0.1,1.0,0.5,1.1,-0.6,16,0,0,2,-0.3609831486333452,1.6,0.7333333333333333,0,0,1,-0.19999999999999996,-0.19999999999999996,0.40000000000000013,-0.6000000000000001,0.8,0.20000000000000007,0.19999999999999996,0.0,0.10000000000000009,-0.20000000000000007,0.19999999999999996,-0.4,0.5,0.6000000000000001,0.0,0.6,-1,0,0,1,0.1345315101178389,0.3411764705882352,-0.08627450980392148,50,1.0
2024-11-24,2024_25,Ligue 1,,Auxerre,Angers,Auxerre,Angers,1,0,2,1487.7686642455658,1381.0541032034284,106.71456104213736,2.0,2.4,1.4,1.0,2.4,2.2,1.0,1.2,1.3,1.8,1.8,0.0,1.7,1.7,1.3,0.4,16,0,0,3,-0.2867580739284659,1.6666666666666667,1.2222222222222223,0,1.6,1.8,1.6,0.2,1.2,0.8,1.0,-0.2,1.0,1.3,1.9,-0.6,0.7,1.0,1.7,-0.7,15,0,0,3,-0.9367644967642302,2.1,0.4,0,0,1,0.3999999999999999,0.5999999999999999,-0.20000000000000018,0.8,1.2,1.4000000000000001,0.0,1.4,0.30000000000000004,0.5,-0.09999999999999987,0.6,1.0,0.7,-0.3999999999999999,1.1,1,0,0,0,0.6500064228357643,-0.43333333333333335,0.8222222222222223,0,0.5000000000000001
2024-11-24,2024_25,Ligue 1,,Lille,Rennes,Lille,Rennes,1,0,2,1656.6990371615807,1538.6673188191382,118.03171834244245,1.8,1.8,1.0,0.8,1.8,1.6,1.2,0.4,2.0,1.8,0.9,0.9,1.6,1.7,1.5,0.2,14,0,1,4,0.736158331252393,1.411764705882353,1.3529411764705883,18,0.8,0.6,1.8,-1.2,0.2,0.8,2.6,-1.8,0.8,1.0,1.8,-0.8,0.7,1.1,2.0,-0.9,14,0,1,3,0.040900391322923293,1.625,0.875,6,0,1,1.0,1.2000000000000002,-0.8,2.0,1.6,0.8,-1.4000000000000001,2.2,1.2,0.8,-0.9,1.7000000000000002,0.9000000000000001,0.5999999999999999,-0.5,1.1,0,0,0,1,0.6952579399294697,-0.21323529411764697,0.4779411764705883,12,-0.6000000000000001
2024-11-24,2024_25,Ligue 1,,Nantes,Le Havre,Nantes,Le Havre,0,2,0,1440.2000651338578,1442.7333838642428,-2.5333187303849627,0.2,1.0,2.2,-1.2,1.0,1.4,1.4,0.0,0.9,1.4,1.7,-0.3,0.5,1.0,2.0,-1.0,15,0,0,3,-0.5581030114078948,1.8823529411764706,0.5294117647058824,0,0.6,0.2,2.0,-1.8,0.6,0.6,1.6,-1.0,0.9,0.7,1.9,-1.2,0.5,0.8,1.6,-0.8,14,0,1,3,-0.5633910828137576,1.85,0.55,0,0,1,-0.39999999999999997,0.8,0.20000000000000018,0.6000000000000001,0.4,0.7999999999999999,-0.20000000000000018,1.0,0.0,0.7,-0.19999999999999996,0.8999999999999999,0.0,0.19999999999999996,0.3999999999999999,-0.19999999999999996,1,0,-1,0,0.005288071405862849,0.03235294117647047,-0.020588235294117685,0,-1.0999999999999999
2024-11-24,2024_25,Ligue 1,,Nice,Strasbourg,Nice,Strasbourg,2,1,2,1604.1392037375267,1507.6299572810483,96.50924645647842,1.8,1.4,1.0,0.4,1.8,2.8,1.0,1.8,1.7,2.0,0.9,1.1,1.5,2.1,1.1,1.0,14,0,1,3,0.5562869202299237,1.1176470588235294,1.411764705882353,0,0.8,1.6,2.4,-0.8,0.4,1.8,2.8,-1.0,1.2,1.9,2.1,-0.2,0.6,1.4,2.1,-0.7,15,0,0,3,-0.16609658447559425,1.95,0.85,0,0,1,1.0,-0.20000000000000018,-1.4,1.2000000000000002,1.4,0.9999999999999998,-1.7999999999999998,2.8,0.5,0.10000000000000009,-1.2000000000000002,1.3,0.9,0.7000000000000002,-1.0,1.7,-1,0,1,0,0.7223835047055179,-0.8323529411764705,0.561764705882353,0,0.3999999999999999
2024-11-24,2024_25,Premier League,,Ipswich,Man United,Ipswich,Man United,1,1,1,1486.0653421066352,1604.961999436666,-118.89665733003083,0.8,1.4,2.4,-1.0,0.6,0.8,1.6,-0.8,0.8,1.2,2.0,-0.8,0.6,0.8,1.6,-0.8,14,0,1,3,-0.6950929485882528,1.8,1.0,0,1.6,1.4,0.8,0.6,1.0,1.0,0.8,0.2,1.2,1.1,1.2,-0.1,1.0,1.3,1.5,-0.2,14,0,1,3,0.15238224298664133,1.5263157894736843,1.2105263157894737,44,0,1,-0.8,0.0,1.5999999999999999,-1.6,-0.4,-0.19999999999999996,0.8,-1.0,-0.3999999999999999,0.09999999999999987,0.8,-0.7000000000000001,-0.4,-0.5,0.10000000000000009,-0.6000000000000001,0,0,0,0,-0.8474751915748941,0.27368421052631575,-0.21052631578947367,-44,0.09999999999999998
2024-11-24,2024_25,Premier League,,Southampton,Liverpool,Southampton,Liverpool,2,3,0,1380.238679658862,1805.325417229964,-425.0867375711021,0.6,0.8,1.8,-1.0,0.8,0.8,1.6,-0.8,0.4,0.7,2.0,-1.3,0.5,0.9,2.1,-1.2,15,0,0,3,-0.9282039597273085,2.4444444444444446,0.4444444444444444,0,2.6,2.2,0.6,1.6,2.6,1.8,0.8,1.0,2.8,2.1,0.5,1.6,2.1,1.9,1.1,0.8,15,0,0,4,1.4820252572901478,1.105263157894737,2.210526315789474,69,0,1,-2.0,-1.4000000000000001,1.2000000000000002,-2.6,-1.8,-1.0,0.8,-1.8,-2.4,-1.4000000000000001,1.5,-2.9000000000000004,-1.6,-0.9999999999999999,1.0,-2.0,0,0,0,-1,-2.410229217017456,1.3391812865497077,-1.7660818713450295,-69,0.9000000000000004
2024-11-24,2024_25,Serie A,,Como,Fiorentina,Como,Fiorentina,0,2,0,1478.5242305277516,1637.9526395263213,-159.4284089985697,0.4,0.6,1.8,-1.2,1.25,1.75,2.5,-0.75,0.9,1.2,1.9,-0.7,1.25,1.75,2.5,-0.75,17,0,0,4,-0.7042795696301524,2.6666666666666665,0.6666666666666666,0,3.0,3.2,0.4,2.8,2.0,2.0,0.6,1.4,2.3,2.4,0.9,1.5,2.0,2.0,1.0,1.0,14,0,1,4,0.794301193211758,1.2352941176470589,1.4705882352941178,0,0,1,-2.6,-2.6,1.4,-4.0,-0.75,-0.25,1.9,-2.15,-1.4,-1.2,0.9999999999999999,-2.2,-0.75,-0.25,1.5,-1.75,3,0,-1,0,-1.4985807628419103,1.4313725490196076,-0.8039215686274511,0,0.4500000000000002
2024-11-24,2024_25,Serie A,,Genoa,Cagliari,Genoa,Cagliari,2,2,1,1501.3288894157474,1454.2961210333292,47.032768382418226,1.0,0.8,1.4,-0.6,0.6,0.8,1.6,-0.8,0.6,0.6,2.0,-1.4,1.3,1.3,1.3,0.0,17,0,0,4,-0.09325683966686092,1.7142857142857142,0.6666666666666666,0,0.8,1.4,2.2,-0.8,0.8,1.0,1.6,-0.6,0.8,1.1,2.1,-1.0,0.8,1.0,1.9,-0.9,15,0,0,4,-0.48008988186219703,2.0476190476190474,0.7619047619047619,0,0,1,0.19999999999999996,-0.5999999999999999,-0.8000000000000003,0.20000000000000007,-0.20000000000000007,-0.19999999999999996,0.0,-0.20000000000000007,-0.20000000000000007,-0.5000000000000001,-0.10000000000000009,-0.3999999999999999,0.5,0.30000000000000004,-0.5999999999999999,0.9,2,0,0,0,0.3868330421953361,-0.33333333333333326,-0.09523809523809523,0,1.2999999999999998
2024-11-24,2024_25,Serie A,,Lazio,Bologna,Lazio,Bologna,3,0,2,1653.6054409119831,1608.5587624241334,45.046678487849704,2.4,2.2,0.6,1.6,2.6,2.2,1.0,1.2,2.2,2.1,1.1,1.0,2.6,2.2,0.8,1.4,14,0,1,4,0.596310502302192,1.411764705882353,0.8823529411764706,16,1.8,1.2,1.0,0.2,1.4,1.4,1.6,-0.2,1.5,1.1,1.1,0.0,1.4,1.3,1.6,-0.3,14,0,1,4,0.4699499570908297,1.1764705882352942,1.6470588235294117,4,0,1,0.5999999999999999,1.0000000000000002,-0.4,1.4000000000000001,1.2000000000000002,0.8000000000000003,-0.6000000000000001,1.4,0.7000000000000002,1.0,0.0,1.0,1.2000000000000002,0.9000000000000001,-0.8,1.7,0,0,0,0,0.12636054521136225,0.23529411764705888,-0.7647058823529411,12,0.7
2024-11-24,2024_25,Serie A,,Napoli,Roma,Napoli,Roma,1,0,2,1659.270030151156,1583.29873794491,75.97129220624583,2.0,1.0,0.8,0.2,2.4,1.6,1.0,0.6,2.3,1.6,0.6,1.0,1.8,1.5,1.1,0.4,14,0,1,4,0.3881114991397884,1.4736842105263157,1.0526315789473684,46,0.6,1.2,2.4,-1.2,0.6,1.0,2.0,-1.0,1.2,1.3,1.5,-0.2,0.8,1.1,1.7,-0.6,14,0,1,4,0.36389650704411025,1.7,1.05,28,0,1,1.4,-0.19999999999999996,-1.5999999999999999,1.4,1.7999999999999998,0.6000000000000001,-1.0,1.6,1.0999999999999999,0.30000000000000004,-0.9,1.2,1.0,0.3999999999999999,-0.5999999999999999,1.0,0,0,0,0,0.024214992095678123,-0.22631578947368425,0.002631578947368318,18,-0.19999999999999996
